word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
2829,237,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",nito ; sumama ito sa,sumama,FIL,,TRUE,,,,
2830,237,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",; sumama ito sa ilog,ito,FIL,,TRUE,,,,
2831,237,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","sumama ito sa ilog ,",sa,FIL,,TRUE,,,,
2832,237,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","ito sa ilog , at",ilog,FIL,,TRUE,,,,
2833,237,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","sa ilog , at dumaloy",",",SYM,,TRUE,,,,
2834,237,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .","ilog , at dumaloy sa",at,FIL,,TRUE,,,,
2835,237,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",", at dumaloy sa dagat",dumaloy,FIL,,TRUE,,,,
2836,237,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",at dumaloy sa dagat .,sa,FIL,,TRUE,,,,
2837,237,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",dumaloy sa dagat .,dagat,FIL,,TRUE,,,,
2838,237,"Sa pamamagitan ng pagsunod sa daan na ginawa ng bundok , nagawa ng maliit na sapa na makabalik sa tahanan nito ; sumama ito sa ilog , at dumaloy sa dagat .",sa dagat .,.,SYM,,TRUE,,,,
2839,238,Sana maging ihimplo ka nang mga Youtuber .,Sana maging ihimplo,Sana,FIL,,TRUE,,,,
2840,238,Sana maging ihimplo ka nang mga Youtuber .,Sana maging ihimplo ka,maging,FIL,,TRUE,,,,
2841,238,Sana maging ihimplo ka nang mga Youtuber .,Sana maging ihimplo ka nang,ihimplo,FIL,,FALSE,UNK,,,"severe misspell, not usual!"
2842,238,Sana maging ihimplo ka nang mga Youtuber .,maging ihimplo ka nang mga,ka,FIL,,TRUE,,,,
2843,238,Sana maging ihimplo ka nang mga Youtuber .,ihimplo ka nang mga Youtuber,nang,FIL,,TRUE,,,,
2844,238,Sana maging ihimplo ka nang mga Youtuber .,ka nang mga Youtuber .,mga,FIL,,TRUE,,,,
2845,238,Sana maging ihimplo ka nang mga Youtuber .,nang mga Youtuber .,Youtuber,ENG,,TRUE,,,,
2846,238,Sana maging ihimplo ka nang mga Youtuber .,mga Youtuber .,.,SYM,,TRUE,,,,
2847,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Ako na lng,Ako,FIL,,TRUE,,,,
2848,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Ako na lng epadala,na,FIL,,TRUE,,,,
2849,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Ako na lng epadala sa,lng,FIL,ABB,TRUE,,,,
2850,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,na lng epadala sa akin,epadala,FIL,,FALSE,UNK,,,"misspell, ipadala!"
2851,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,lng epadala sa akin welleng,sa,FIL,,TRUE,,,,
2852,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,epadala sa akin welleng ako,akin,FIL,,TRUE,,,,
2853,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,sa akin welleng ako mag,welleng,UNK,,TRUE,,,,
2854,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,akin welleng ako mag alaga,ako,FIL,,TRUE,,,,
2855,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,welleng ako mag alaga ka,mag,FIL,,TRUE,,,,
2856,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,ako mag alaga ka mga,alaga,FIL,,TRUE,,,,
2857,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mag alaga ka mga anak,ka,FIL,,TRUE,,,,
2858,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,alaga ka mga anak mo,mga,FIL,,TRUE,,,,
2859,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,ka mga anak mo maarod,anak,FIL,,TRUE,,,,
2860,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mga anak mo maarod kaw,mo,FIL,,TRUE,,,,
2861,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,anak mo maarod kaw cge,maarod,UNK,,TRUE,,,,I cannot verify what the rootword here is. I dont know what maarod means in this context
2862,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mo maarod kaw cge Basta,kaw,FIL,ABB,FALSE,FIL,,,"not an abbreviation, rather it is shortened. ABB specfically only for The word is an abbreviation, or shortened forms of words 
or phrases (e.g., ""Dr"", ""PhD"", ""Brgy"", ""DPWH""). Abbreviations must also be tagged as either English, Filipino when it is clear 
(""Brgy"" is Filipino, ""DPWH"" is English)."
2863,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,maarod kaw cge Basta padal,cge,FIL,ABB,FALSE,FIL,,,"not an abbreviation, rather it is shortened. ABB specfically only for The word is an abbreviation, or shortened forms of words 
or phrases (e.g., ""Dr"", ""PhD"", ""Brgy"", ""DPWH""). Abbreviations must also be tagged as either English, Filipino when it is clear 
(""Brgy"" is Filipino, ""DPWH"" is English)."
2864,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,kaw cge Basta padal an,Basta,FIL,,TRUE,,,,
2865,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,cge Basta padal an mo,padal,FIL,,FALSE,,,TRUE,"should be padalan if ever, but still wrong, right word is padalhan"
2866,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Basta padal an mo at,an,FIL,,FALSE,,,TRUE,"should be padalan if ever, but still wrong, right word is padalhan"
2867,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,padal an mo at may,mo,FIL,,TRUE,,,,
2868,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,an mo at may kasuduan,at,FIL,,TRUE,,,,
2869,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mo at may kasuduan Tayo,may,FIL,,TRUE,,,,
2870,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,at may kasuduan Tayo para,kasuduan,FIL,,FALSE,UNK,,,"misspell for kasunduan, not recognizable"
2871,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,may kasuduan Tayo para sa,Tayo,FIL,,TRUE,,,,
2872,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,kasuduan Tayo para sa mga,para,FIL,,TRUE,,,,
2873,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,Tayo para sa mga anak,sa,FIL,,TRUE,,,,
2874,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,para sa mga anak mo,mga,FIL,,TRUE,,,,
2875,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,sa mga anak mo,anak,FIL,,TRUE,,,,
2876,239,Ako na lng epadala sa akin welleng ako mag alaga ka mga anak mo maarod kaw cge Basta padal an mo at may kasuduan Tayo para sa mga anak mo,mga anak mo,mo,FIL,,TRUE,,,,
2877,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,tayaas ng pride,tayaas,FIL,,FALSE,UNK,,,"misspell, should be ""taas"" or ""tataas"""
2878,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,tayaas ng pride ng,ng,FIL,,TRUE,,,,
2879,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,tayaas ng pride ng mga,pride,ENG,,TRUE,,,,
2880,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,ng pride ng mga viewers,ng,FIL,,TRUE,,,,
2881,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,pride ng mga viewers sa,mga,FIL,,TRUE,,,,
2882,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,ng mga viewers sa video,viewers,ENG,,TRUE,,,,
2883,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,mga viewers sa video ko,sa,FIL,,TRUE,,,,
2884,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,viewers sa video ko HAHAHAHA,video,ENG,,TRUE,,,,
2885,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,sa video ko HAHAHAHA kung,ko,FIL,,TRUE,,,,
2886,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,video ko HAHAHAHA kung nagreact,HAHAHAHA,UNK,EXPR,TRUE,,,,
2887,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,ko HAHAHAHA kung nagreact kayo,kung,FIL,,TRUE,,,,
2888,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,HAHAHAHA kung nagreact kayo don,nagreact,FIL,,FALSE,CS,,,code switched
2889,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,kung nagreact kayo don HAHAHAHA,kayo,FIL,,TRUE,,,,
2890,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,nagreact kayo don HAHAHAHA,don,FIL,,TRUE,,,,
2891,240,tayaas ng pride ng mga viewers sa video ko HAHAHAHA kung nagreact kayo don HAHAHAHA,kayo don HAHAHAHA,HAHAHAHA,UNK,EXPR,TRUE,,,,
2892,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","Dahil dito ,",Dahil,FIL,,TRUE,,,,
2893,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","Dahil dito , 48",dito,FIL,,TRUE,,,,
2894,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","Dahil dito , 48 ,",",",SYM,,TRUE,,,,
2895,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","dito , 48 , 530",48,NUM,,TRUE,,,,
2896,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",", 48 , 530 na",",",SYM,,TRUE,,,,
2897,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .","48 , 530 na ang",530,NUM,,TRUE,,,,
2898,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",", 530 na ang total",na,FIL,,TRUE,,,,
2899,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",530 na ang total recoveries,ang,FIL,,TRUE,,,,
2900,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",na ang total recoveries sa,total,ENG,,TRUE,,,,
2901,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",ang total recoveries sa hanay,recoveries,ENG,,TRUE,,,,
2902,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",total recoveries sa hanay ng,sa,FIL,,TRUE,,,,
2903,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",recoveries sa hanay ng PNP,hanay,FIL,,TRUE,,,,
2904,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",sa hanay ng PNP sa,ng,FIL,,TRUE,,,,
2905,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",hanay ng PNP sa naturang,PNP,ENG,ABB_NE,TRUE,,,,
2906,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",ng PNP sa naturang sakit,sa,FIL,,TRUE,,,,
2907,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",PNP sa naturang sakit .,naturang,FIL,,TRUE,,,,
2908,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",sa naturang sakit .,sakit,FIL,,TRUE,,,,
2909,241,"Dahil dito , 48 , 530 na ang total recoveries sa hanay ng PNP sa naturang sakit .",naturang sakit .,.,SYM,,TRUE,,,,
2910,242,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,Mejo bumabalik na,Mejo,FIL,,TRUE,,,,"""mejo"" is a recognizable and widely used informal spelling (slang) for ""medyo."
2911,242,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,Mejo bumabalik na ulit,bumabalik,FIL,,TRUE,,,,
2912,242,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,Mejo bumabalik na ulit ang,na,FIL,,TRUE,,,,
2913,242,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,bumabalik na ulit ang kamandag,ulit,FIL,,TRUE,,,,
2914,242,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,na ulit ang kamandag sa,ang,FIL,,TRUE,,,,
2915,242,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,ulit ang kamandag sa dots,kamandag,FIL,,TRUE,,,,
2916,242,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,ang kamandag sa dots hahahaah,sa,FIL,,TRUE,,,,
2917,242,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,kamandag sa dots hahahaah,dots,ENG,,FALSE,UNK,,,"misspell, might be referring to DOTA, as in the sentence means that DOTA is getting addicting again"
2918,242,Mejo bumabalik na ulit ang kamandag sa dots hahahaah,sa dots hahahaah,hahahaah,UNK,EXPR,TRUE,,,,
2919,243,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,Busy sa pagpapadami,Busy,ENG,,TRUE,,,,
2920,243,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,Busy sa pagpapadami ng,sa,FIL,,TRUE,,,,
2921,243,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,Busy sa pagpapadami ng votes,pagpapadami,FIL,,TRUE,,,,
2922,243,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,sa pagpapadami ng votes dun,ng,FIL,,TRUE,,,,
2923,243,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,pagpapadami ng votes dun sa,votes,ENG,,TRUE,,,,
2924,243,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,ng votes dun sa picture,dun,FIL,,TRUE,,,,
2925,243,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,votes dun sa picture ni,sa,FIL,,TRUE,,,,
2926,243,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,dun sa picture ni Belinda,picture,ENG,,TRUE,,,,
2927,243,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,sa picture ni Belinda whahaaahah,ni,FIL,,TRUE,,,,
2928,243,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,picture ni Belinda whahaaahah,Belinda,UNK,NE,TRUE,,,,
2929,243,Busy sa pagpapadami ng votes dun sa picture ni Belinda whahaaahah,ni Belinda whahaaahah,whahaaahah,UNK,EXPR,TRUE,,,,
2930,244,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,Kaya ito ngayon,Kaya,FIL,,TRUE,,,,
2931,244,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,Kaya ito ngayon ang,ito,FIL,,TRUE,,,,
2932,244,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,Kaya ito ngayon ang kinakatakutan,ngayon,FIL,,TRUE,,,,
2933,244,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,ito ngayon ang kinakatakutan ng,ang,FIL,,TRUE,,,,
2934,244,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,ngayon ang kinakatakutan ng mga,kinakatakutan,FIL,,TRUE,,,,
2935,244,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,ang kinakatakutan ng mga tao,ng,FIL,,TRUE,,,,
2936,244,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,kinakatakutan ng mga tao sa,mga,FIL,,TRUE,,,,
2937,244,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,ng mga tao sa amin,tao,FIL,,TRUE,,,,
2938,244,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,mga tao sa amin .,sa,FIL,,TRUE,,,,
2939,244,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,tao sa amin .,amin,FIL,,TRUE,,,,
2940,244,Kaya ito ngayon ang kinakatakutan ng mga tao sa amin .,sa amin .,.,SYM,,TRUE,,,,
2941,245,Ikaw pa rin ang pipiliin ko,Ikaw pa rin,Ikaw,FIL,,TRUE,,,,
2942,245,Ikaw pa rin ang pipiliin ko,Ikaw pa rin ang,pa,FIL,,TRUE,,,,
2943,245,Ikaw pa rin ang pipiliin ko,Ikaw pa rin ang pipiliin,rin,FIL,,TRUE,,,,
2944,245,Ikaw pa rin ang pipiliin ko,pa rin ang pipiliin ko,ang,FIL,,TRUE,,,,
2945,245,Ikaw pa rin ang pipiliin ko,rin ang pipiliin ko,pipiliin,FIL,,TRUE,,,,
2946,245,Ikaw pa rin ang pipiliin ko,ang pipiliin ko,ko,FIL,,TRUE,,,,
2947,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",Sa isang paabiso,Sa,FIL,,TRUE,,,,
2948,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","Sa isang paabiso ,",isang,FIL,,TRUE,,,,
2949,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","Sa isang paabiso , sinabi",paabiso,FIL,,TRUE,,,,
2950,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","isang paabiso , sinabi ng",",",SYM,,TRUE,,,,
2951,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","paabiso , sinabi ng DepEd",sinabi,FIL,,TRUE,,,,
2952,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",", sinabi ng DepEd na",ng,FIL,,TRUE,,,,
2953,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",sinabi ng DepEd na ang,DepEd,FIL,ABB_NE,TRUE,,,,
2954,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",ng DepEd na ang mga,na,FIL,,TRUE,,,,
2955,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",DepEd na ang mga EOSY,ang,FIL,,TRUE,,,,
2956,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",na ang mga EOSY Rites,mga,FIL,,TRUE,,,,
2957,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",ang mga EOSY Rites para,EOSY,ENG,ABB,TRUE,,,,
2958,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",mga EOSY Rites para sa,Rites,ENG,,TRUE,,,,
2959,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",EOSY Rites para sa Kindergarten,para,FIL,,TRUE,,,,
2960,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","Rites para sa Kindergarten ,",sa,FIL,,TRUE,,,,
2961,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","para sa Kindergarten , Grades",Kindergarten,ENG,,TRUE,,,,
2962,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","sa Kindergarten , Grades 6",",",SYM,,TRUE,,,,
2963,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","Kindergarten , Grades 6 ,",Grades,ENG,,TRUE,,,,
2964,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",", Grades 6 , 10",6,NUM,,TRUE,,,,
2965,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","Grades 6 , 10 ,",",",SYM,,TRUE,,,,
2966,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","6 , 10 , at",10,NUM,,TRUE,,,,
2967,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",", 10 , at 12",",",SYM,,TRUE,,,,
2968,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","10 , at 12 learners",at,FIL,,TRUE,,,,
2969,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",", at 12 learners ay",12,NUM,,TRUE,,,,
2970,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",at 12 learners ay maaaring,learners,ENG,,TRUE,,,,
2971,246,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",12 learners ay maaaring idaos,ay,FIL,,TRUE,,,,
